crop,year,month,avg_price,min_price,max_price,cv,yoy_change,annual_avg,sell_score
Ginger,2025,2,114.8076923076923,110.0,115.0,0.85,-47.8,101.07741494110265,100.0
Ginger,2025,3,98.96551724137932,90.0,110.0,10.23,-53.8,101.07741494110265,92.9
Ginger,2025,4,117.91666666666667,110.0,120.0,3.52,-53.9,101.07741494110265,100.0
Ginger,2025,5,111.16666666666667,95.0,125.0,7.81,-58.4,101.07741494110265,100.0
Ginger,2025,6,100.886,98.0,110.0,3.25,-63.6,101.07741494110265,98.2
Ginger,2025,7,93.59677419354838,86.0,100.0,5.34,-59.7,101.07741494110265,90.1
Ginger,2025,8,100.86206896551724,45.0,112.0,14.49,-50.9,101.07741494110265,92.6
Ginger,2025,9,110.0,110.0,110.0,0.0,-45.5,101.07741494110265,100.0
Ginger,2025,10,94.25806451612904,70.0,110.0,15.19,-52.8,101.07741494110265,86.2
Ginger,2025,11,79.92366666666666,65.0,91.25,11.1,-46.1,101.07741494110265,74.7
Ginger,2025,12,74.05172413793103,65.0,80.0,7.35,-38.3,101.07741494110265,70.6
Ginger,2026,1,89.79166666666667,70.0,110.0,15.56,-22.9,105.88345417035072,78.2
Ginger,2026,2,109.00653846153847,105.0,112.5,1.98,-5.1,105.88345417035072,100.0
Ginger,2026,3,102.21275862068966,77.5,115.0,8.66,3.3,105.88345417035072,92.4
Ginger,2026,4,86.0576923076923,80.0,90.0,5.52,-27.0,105.88345417035072,79.0
Ginger,2026,5,126.63206896551723,80.0,165.0,23.22,13.9,105.88345417035072,100.0
Ginger,2026,6,121.6,110.0,126.0,4.83,20.5,105.88345417035072,100.0
Green Peas,2023,5,162.396875,126.67,190.0,15.72,,163.23788397822977,91.7
Green Peas,2023,6,180.985,150.0,196.67,7.13,,163.23788397822977,100.0
Green Peas,2023,10,256.9642857142857,210.0,335.0,12.52,,163.23788397822977,100.0
Green Peas,2023,11,133.7355172413793,64.0,210.0,32.95,,163.23788397822977,68.4
Green Peas,2023,12,82.10774193548387,55.0,135.0,26.64,,163.23788397822977,43.6
Green Peas,2024,1,83.33354838709678,55.0,116.0,20.82,,128.2224015102024,58.2
Green Peas,2024,2,99.18142857142857,83.75,115.33,10.15,,128.2224015102024,73.4
Green Peas,2024,3,73.789,55.0,115.0,18.31,,128.2224015102024,52.3
Green Peas,2024,4,83.27966666666666,65.0,96.67,10.67,,128.2224015102024,61.5
Green Peas,2024,5,137.01206896551724,75.0,210.0,31.83,-15.6,128.2224015102024,89.8
Green Peas,2024,6,201.0,155.0,245.0,17.78,11.1,128.2224015102024,100.0
Green Peas,2024,10,192.025,125.0,280.0,21.42,-25.3,128.2224015102024,100.0
Green Peas,2024,11,137.06896551724137,90.0,190.0,16.59,2.5,128.2224015102024,98.0
Green Peas,2024,12,147.31193548387097,95.0,190.0,16.04,79.4,128.2224015102024,100.0
Green Peas,2025,1,73.27586206896552,45.0,145.0,35.8,-12.1,115.01601839086503,52.3
Green Peas,2025,2,50.19230769230769,45.0,65.0,12.44,-49.4,115.01601839086503,40.9
Green Peas,2025,3,50.11482758620689,38.33,75.0,17.73,-32.1,115.01601839086503,39.7
Green Peas,2025,4,75.84821428571429,55.0,110.0,17.43,-8.9,115.01601839086503,60.2
Green Peas,2025,5,93.389,71.67,130.0,13.75,-31.8,115.01601839086503,75.6
Green Peas,2025,6,151.75766666666667,125.0,180.0,9.6,-24.5,115.01601839086503,100.0
Green Peas,2025,7,187.45631578947368,170.0,192.5,3.56,,115.01601839086503,100.0
Green Peas,2025,8,65.0,65.0,65.0,,,115.01601839086503,
Green Peas,2025,10,252.76190476190476,182.0,327.5,20.61,31.6,115.01601839086503,100.0
Green Peas,2025,11,148.087,110.0,212.5,16.19,8.0,115.01601839086503,100.0
Green Peas,2025,12,117.29310344827586,75.0,145.0,18.53,-20.4,115.01601839086503,92.5
Green Peas,2026,1,70.04466666666667,56.67,92.5,12.61,-4.4,79.58055207211089,82.5
Green Peas,2026,2,53.465384615384615,42.6,71.25,16.57,6.5,79.58055207211089,61.6
Green Peas,2026,3,43.35142857142857,25.0,65.0,24.09,-13.5,79.58055207211089,47.9
Green Peas,2026,4,63.38653846153846,40.0,90.0,20.73,-16.4,79.58055207211089,71.4
Green Peas,2026,5,57.23529411764706,45.0,95.0,30.57,-38.7,79.58055207211089,60.9
Green Peas,2026,6,190.0,190.0,190.0,0.0,25.2,79.58055207211089,100.0
Maize Green,2026,5,45.0,45.0,45.0,0.0,,45.0,100.0
Maize Green,2026,6,45.0,45.0,45.0,0.0,,45.0,100.0
Onion,2023,5,35.17375,34.5,39.6,3.62,,68.43476464965157,50.5
Onion,2023,6,47.640625,34.67,59.2,10.96,,68.43476464965157,65.8
Onion,2023,7,50.63066666666667,46.6,55.0,4.49,,68.43476464965157,72.3
Onion,2023,8,52.443333333333335,46.4,59.2,8.87,,68.43476464965157,73.2
Onion,2023,9,68.72483870967741,57.5,74.6,5.91,,68.43476464965157,97.5
Onion,2023,10,84.69419354838709,72.0,122.5,17.73,,68.43476464965157,100.0
Onion,2023,11,98.3248275862069,92.0,123.0,7.55,,68.43476464965157,100.0
Onion,2023,12,109.84588235294119,82.33,147.5,22.17,,68.43476464965157,100.0
Onion,2024,1,74.23653846153846,62.33,95.0,14.38,,88.29661379644847,78.0
Onion,2024,2,70.275,61.75,87.5,10.14,,88.29661379644847,75.6
Onion,2024,3,75.89766666666667,72.0,88.0,6.17,,88.29661379644847,83.3
Onion,2024,4,69.46566666666666,65.2,78.0,5.13,,88.29661379644847,76.7
Onion,2024,5,72.51033333333334,59.67,83.0,10.31,106.1,88.29661379644847,77.9
Onion,2024,6,83.54366666666667,67.33,102.6,12.1,75.4,88.29661379644847,88.9
Onion,2024,7,89.64166666666667,82.33,93.8,4.22,77.1,88.29661379644847,99.4
Onion,2024,8,102.51030303030304,82.33,132.0,13.16,95.5,88.29661379644847,100.0
Onion,2024,9,118.6417857142857,111.0,130.0,5.32,72.6,88.29661379644847,100.0
Onion,2024,10,108.84322580645161,99.0,127.67,8.72,28.5,88.29661379644847,100.0
Onion,2024,11,111.09222222222222,95.0,127.67,9.69,13.0,88.29661379644847,100.0
Onion,2024,12,82.90129032258065,61.67,97.67,16.3,-24.5,88.29661379644847,86.2
Onion,2025,1,67.2755172413793,63.33,71.0,3.78,-9.4,45.711799702491305,100.0
Onion,2025,2,69.83333333333333,63.33,79.0,7.63,-0.6,45.711799702491305,100.0
Onion,2025,3,57.30758620689655,49.0,71.0,11.29,-24.5,45.711799702491305,100.0
Onion,2025,4,41.214285714285715,37.0,49.0,8.94,-40.7,45.711799702491305,86.1
Onion,2025,5,36.75833333333333,35.25,37.0,1.2,-49.3,45.711799702491305,79.9
Onion,2025,6,42.375,37.0,49.2,9.54,-49.3,45.711799702491305,88.3
Onion,2025,7,42.640967741935484,37.0,48.5,9.07,-52.4,45.711799702491305,89.1
Onion,2025,8,39.501724137931035,36.0,43.4,6.2,-61.5,45.711799702491305,83.7
Onion,2025,9,38.5,38.0,39.0,1.84,-67.5,45.711799702491305,83.4
Onion,2025,10,35.7141935483871,33.0,39.4,6.12,-67.2,45.711799702491305,75.7
Onion,2025,11,35.311,31.25,39.0,6.93,-68.2,45.711799702491305,74.6
Onion,2025,12,42.109655172413795,30.5,54.71,19.8,-49.2,45.711799702491305,83.0
Onion,2026,1,45.72933333333334,41.0,53.5,7.65,-32.0,38.89733583849101,100.0
Onion,2026,2,37.42961538461538,36.0,39.2,2.25,-46.4,38.89733583849101,95.1
Onion,2026,3,35.22137931034483,34.75,36.8,1.41,-38.5,38.89733583849101,89.9
Onion,2026,4,35.44230769230769,34.0,36.0,1.67,-14.0,38.89733583849101,90.4
Onion,2026,5,38.19137931034483,35.0,43.0,5.34,3.9,38.89733583849101,95.6
Onion,2026,6,41.37,41.2,41.6,0.35,-2.4,38.89733583849101,100.0
Onion Green,2023,5,76.2525,55.0,86.67,11.44,,95.08451047129086,75.6
Onion Green,2023,6,78.53566666666667,55.0,96.67,20.9,,95.08451047129086,74.0
Onion Green,2023,7,81.5341935483871,63.33,96.67,11.73,,95.08451047129086,80.7
Onion Green,2023,8,96.11333333333333,75.0,210.0,35.02,,95.08451047129086,83.4
Onion Green,2023,9,152.44071428571428,86.67,193.33,29.8,,95.08451047129086,100.0
Onion Green,2023,10,106.75133333333333,75.0,175.0,22.69,,95.08451047129086,99.5
Onion Green,2023,11,85.51931034482759,56.67,175.0,24.31,,95.08451047129086,79.0
Onion Green,2023,12,83.52903225806452,65.0,96.67,14.15,,95.08451047129086,81.6
Onion Green,2024,1,106.56129032258065,95.0,150.0,13.15,,124.22957987931919,80.1
Onion Green,2024,2,102.21000000000001,66.67,126.67,18.28,,124.22957987931919,74.8
Onion Green,2024,3,58.33533333333333,35.0,86.67,21.63,,124.22957987931919,41.9
Onion Green,2024,4,51.78,35.0,66.67,13.79,,124.22957987931919,38.8
Onion Green,2024,5,95.391,65.0,140.0,21.33,25.1,124.22957987931919,68.6
Onion Green,2024,6,89.50166666666668,75.0,126.67,12.16,14.0,124.22957987931919,67.7
Onion Green,2024,7,143.0006666666667,65.0,226.67,33.67,75.4,124.22957987931919,95.7
Onion Green,2024,8,224.13935483870966,143.33,325.0,16.35,133.2,124.22957987931919,100.0
Onion Green,2024,9,228.33535714285716,145.0,375.0,22.03,49.8,124.22957987931919,100.0
Onion Green,2024,10,191.57966666666667,95.0,324.0,29.99,79.5,124.22957987931919,100.0
Onion Green,2024,11,112.2996551724138,85.0,176.67,20.83,31.3,124.22957987931919,81.0
Onion Green,2024,12,87.62096774193549,55.0,110.0,15.03,4.9,124.22957987931919,65.2
Onion Green,2025,1,49.285714285714285,35.0,65.0,18.67,-53.7,71.8424789414262,62.2
Onion Green,2025,2,32.03703703703704,25.0,35.0,14.52,-68.7,71.8424789414262,41.4
Onion Green,2025,3,32.327586206896555,25.0,45.0,24.8,-44.6,71.8424789414262,39.4
Onion Green,2025,4,42.333571428571425,32.67,80.0,22.06,-18.2,71.8424789414262,52.4
Onion Green,2025,5,47.833333333333336,35.0,60.0,11.54,-49.9,71.8424789414262,62.7
Onion Green,2025,6,78.03103448275863,30.5,130.0,31.07,-12.8,71.8424789414262,91.7
Onion Green,2025,7,172.70967741935485,110.0,230.0,18.84,20.8,71.8424789414262,100.0
Onion Green,2025,8,91.85833333333333,75.0,124.0,12.53,-59.0,71.8424789414262,100.0
Onion Green,2025,9,77.5,65.0,90.0,22.81,-66.1,71.8424789414262,95.6
Onion Green,2025,10,96.57000000000001,60.0,176.67,27.8,-49.6,71.8424789414262,100.0
Onion Green,2025,11,88.89966666666666,67.5,143.0,20.14,-20.8,71.8424789414262,100.0
Onion Green,2025,12,52.72379310344827,43.33,79.17,13.51,-39.8,71.8424789414262,68.4
Onion Green,2026,1,47.683,41.25,52.5,6.41,-3.3,77.22036958443856,59.8
Onion Green,2026,2,45.89730769230769,35.0,55.0,12.31,43.3,77.22036958443856,55.8
Onion Green,2026,3,59.77862068965517,35.0,120.0,33.9,84.9,77.22036958443856,64.3
Onion Green,2026,4,81.41346153846153,60.0,135.0,21.41,92.3,77.22036958443856,94.1
Onion Green,2026,5,128.4248275862069,90.0,190.0,16.82,168.5,77.22036958443856,100.0
Onion Green,2026,6,100.125,85.0,110.0,9.82,28.3,77.22036958443856,100.0
Potato,2023,5,30.23,26.67,32.67,6.92,,38.11183887520525,76.6
Potato,2023,6,34.76448275862069,31.67,41.33,5.47,,38.11183887520525,88.7
Potato,2023,7,35.12571428571429,34.33,39.0,2.6,,38.11183887520525,91.0
Potato,2023,8,36.667142857142856,35.5,41.0,5.31,,38.11183887520525,93.7
Potato,2023,9,48.07142857142857,47.0,57.0,4.16,,38.11183887520525,100.0
Potato,2023,10,48.84433333333333,41.0,68.33,16.79,,38.11183887520525,100.0
Potato,2023,11,38.87827586206897,34.33,48.33,6.97,,38.11183887520525,98.5
Potato,2023,12,32.31333333333333,27.0,42.5,14.98,,38.11183887520525,78.4
Potato,2024,1,25.625,22.5,27.0,8.34,,46.42737444037444,52.9
Potato,2024,2,29.0,29.0,29.0,,,46.42737444037444,
Potato,2024,3,30.88888888888889,29.0,33.5,5.65,,46.42737444037444,64.7
Potato,2024,4,41.52538461538462,39.0,43.33,3.78,,46.42737444037444,87.8
Potato,2024,5,43.06307692307692,41.0,48.33,4.94,42.5,46.42737444037444,90.5
Potato,2024,6,44.94333333333333,43.33,46.0,2.7,29.3,46.42737444037444,95.5
Potato,2024,7,50.682380952380946,47.0,54.0,4.55,44.3,46.42737444037444,100.0
Potato,2024,8,53.349333333333334,51.0,54.5,2.16,45.5,46.42737444037444,100.0
Potato,2024,9,54.5,54.5,54.5,,13.4,46.42737444037444,
Potato,2024,10,68.0,65.0,69.0,2.94,39.2,46.42737444037444,100.0
Potato,2024,11,62.00642857142857,56.67,76.67,6.71,59.5,46.42737444037444,100.0
Potato,2024,12,53.544666666666664,41.0,65.0,15.09,65.7,46.42737444037444,100.0
Potato,2025,6,33.25846153846154,32.33,34.5,1.94,-26.0,39.44171958683138,83.5
Potato,2025,7,37.92666666666666,33.5,40.0,5.18,-25.2,39.44171958683138,93.7
Potato,2025,8,37.27571428571429,29.0,39.0,6.88,-30.1,39.44171958683138,91.3
Potato,2025,9,38.75,38.5,39.0,0.91,-28.9,39.44171958683138,97.8
Potato,2025,10,49.18695652173913,39.0,63.8,18.08,-27.7,39.44171958683138,100.0
Potato,2025,11,46.51566666666667,37.8,69.75,17.76,-25.0,39.44171958683138,100.0
Potato,2025,12,33.17857142857143,28.5,39.0,10.02,-38.0,39.44171958683138,79.9
Potato,2026,6,26.335,24.67,28.0,8.94,-20.8,26.335,95.5
Potato Red,2023,5,35.54622222222222,29.5,41.33,11.45,,42.219288230490704,79.4
Potato Red,2023,6,40.08320512820512,34.67,47.0,8.51,,42.219288230490704,90.9
Potato Red,2023,7,40.89225806451613,34.67,51.2,12.36,,42.219288230490704,90.9
Potato Red,2023,8,42.07711111111111,35.33,51.0,13.58,,42.219288230490704,92.9
Potato Red,2023,9,47.72821428571429,35.33,59.0,18.93,,42.219288230490704,100.0
Potato Red,2023,10,49.12549450549451,34.5,95.0,26.62,,42.219288230490704,100.0
Potato Red,2023,11,45.866290322580646,34.5,62.5,21.28,,42.219288230490704,97.1
Potato Red,2023,12,36.43551020408163,29.0,49.0,15.24,,42.219288230490704,79.7
Potato Red,2024,1,32.25322580645162,29.0,38.0,8.52,,52.63635349943431,58.7
Potato Red,2024,2,31.076607142857142,28.75,36.0,7.51,,52.63635349943431,56.8
Potato Red,2024,3,37.90553571428571,31.4,45.0,9.37,,52.63635349943431,68.6
Potato Red,2024,4,45.187592592592594,39.0,52.5,7.78,,52.63635349943431,82.5
Potato Red,2024,5,49.45507246376812,46.33,55.2,5.48,39.1,52.63635349943431,91.4
Potato Red,2024,6,50.44460674157303,46.33,61.2,6.76,25.8,52.63635349943431,92.6
Potato Red,2024,7,57.76539325842697,49.0,70.4,11.75,41.3,52.63635349943431,100.0
Potato Red,2024,8,60.87934782608695,51.0,70.5,9.08,44.7,52.63635349943431,100.0
Potato Red,2024,9,64.61463414634146,53.67,81.0,10.85,35.4,52.63635349943431,100.0
Potato Red,2024,10,74.04555555555557,56.0,102.67,15.5,50.7,52.63635349943431,100.0
Potato Red,2024,11,69.90189655172414,53.0,87.67,11.22,52.4,52.63635349943431,100.0
Potato Red,2024,12,58.10677419354838,41.0,76.33,13.9,59.5,52.63635349943431,100.0
Potato Red,2025,1,41.39086206896552,34.0,53.0,10.3,28.3,39.273907687822145,100.0
Potato Red,2025,2,32.842777777777776,30.0,37.67,5.42,5.7,39.273907687822145,81.4
Potato Red,2025,3,32.57153846153846,31.0,36.33,2.71,-14.1,39.273907687822145,81.8
Potato Red,2025,4,34.10454545454545,29.67,39.0,7.4,-24.5,39.273907687822145,83.6
Potato Red,2025,5,35.75546875,31.0,39.0,5.84,-27.7,39.273907687822145,88.4
Potato Red,2025,6,37.63431818181818,33.0,43.8,7.31,-25.4,39.273907687822145,92.3
Potato Red,2025,7,38.92826086956522,28.5,45.25,11.17,-32.6,39.273907687822145,93.6
Potato Red,2025,8,41.01477777777778,27.4,51.0,19.37,-32.6,39.273907687822145,94.3
Potato Red,2025,9,40.53333333333333,27.0,51.0,25.74,-37.3,39.273907687822145,89.9
Potato Red,2025,10,46.867555555555555,29.0,86.75,26.61,-36.7,39.273907687822145,100.0
Potato Red,2025,11,53.25483333333333,34.0,87.67,20.69,-23.8,39.273907687822145,100.0
Potato Red,2025,12,36.38862068965517,25.0,50.0,20.12,-37.4,39.273907687822145,83.3
Potato Red,2026,1,26.961166666666667,23.75,30.75,8.41,-34.9,25.54465351881169,100.0
Potato Red,2026,2,25.289615384615384,23.0,28.67,5.8,-23.0,25.54465351881169,96.1
Potato Red,2026,3,21.16551724137931,17.5,24.5,10.14,-35.0,25.54465351881169,78.7
Potato Red,2026,4,21.81519230769231,17.5,25.0,9.64,-36.0,25.54465351881169,81.3
Potato Red,2026,5,25.301212121212124,20.75,32.6,11.64,-29.2,25.54465351881169,93.3
Potato Red,2026,6,32.735217391304346,28.25,38.2,8.08,-13.0,25.54465351881169,100.0
Pumpkin,2023,5,45.1775,37.67,48.75,6.89,,42.87322518406695,100.0
Pumpkin,2023,6,40.70466666666666,32.5,53.33,17.53,,42.87322518406695,86.6
Pumpkin,2023,7,43.01566666666667,33.33,56.67,9.84,,42.87322518406695,95.4
Pumpkin,2023,8,47.072,42.5,53.33,9.47,,42.87322518406695,100.0
Pumpkin,2023,9,51.14178571428572,47.5,53.33,4.62,,42.87322518406695,100.0
Pumpkin,2023,10,41.25516129032258,35.0,52.5,13.0,,42.87322518406695,90.0
Pumpkin,2023,11,35.3448275862069,25.0,45.0,9.21,,42.87322518406695,78.6
Pumpkin,2023,12,39.274193548387096,35.0,47.5,12.21,,42.87322518406695,86.0
Pumpkin,2024,1,45.16129032258065,40.0,50.0,5.97,,46.566794824937766,94.1
Pumpkin,2024,2,48.535357142857144,42.5,55.0,5.96,,46.566794824937766,100.0
Pumpkin,2024,3,45.79862068965517,43.33,48.33,2.89,,46.566794824937766,96.9
Pumpkin,2024,4,41.794333333333334,39.0,46.0,5.2,,46.566794824937766,87.4
Pumpkin,2024,5,40.344,37.5,45.0,6.46,-10.7,46.566794824937766,83.8
Pumpkin,2024,6,38.428,33.0,45.0,5.93,-5.6,46.566794824937766,80.1
Pumpkin,2024,7,53.14966666666667,37.5,68.33,24.38,23.6,46.566794824937766,100.0
Pumpkin,2024,8,58.59774193548387,52.0,65.0,7.6,24.5,46.566794824937766,100.0
Pumpkin,2024,9,45.2975,45.0,53.33,3.48,-11.4,46.566794824937766,95.6
Pumpkin,2024,10,52.236774193548385,37.33,65.0,13.27,26.6,46.566794824937766,100.0
Pumpkin,2024,11,37.597931034482755,35.0,55.0,15.23,6.4,46.566794824937766,74.6
Pumpkin,2024,12,51.86032258064516,35.0,85.0,19.27,32.0,46.566794824937766,100.0
Pumpkin,2025,1,45.97689655172414,43.33,55.0,6.82,1.8,46.856791443755846,94.8
Pumpkin,2025,2,45.0,45.0,45.0,0.0,-7.3,46.856791443755846,96.0
Pumpkin,2025,3,45.3448275862069,45.0,55.0,4.1,-1.0,46.856791443755846,94.8
Pumpkin,2025,4,45.357142857142854,45.0,55.0,4.17,8.5,46.856791443755846,94.8
Pumpkin,2025,5,44.13793103448276,40.0,45.0,4.35,9.4,46.856791443755846,92.1
Pumpkin,2025,6,41.052,39.33,45.0,4.43,6.8,46.856791443755846,85.7
Pumpkin,2025,7,44.33064516129032,40.0,46.0,3.32,-16.6,46.856791443755846,93.0
Pumpkin,2025,8,44.63333333333333,40.0,51.0,4.65,-23.8,46.856791443755846,93.0
Pumpkin,2025,9,60.0,45.0,75.0,35.36,32.5,46.856791443755846,100.0
Pumpkin,2025,10,67.44354838709677,50.0,75.0,8.96,29.1,46.856791443755846,100.0
Pumpkin,2025,11,44.35,32.5,65.0,16.18,18.0,46.856791443755846,87.0
Pumpkin,2025,12,34.6551724137931,30.0,37.5,5.0,-33.2,46.856791443755846,72.1
Pumpkin,2026,1,41.675,35.0,51.25,15.47,-9.4,52.52493059239611,73.2
Pumpkin,2026,2,49.23076923076923,45.0,50.0,3.74,9.4,52.52493059239611,92.0
Pumpkin,2026,3,58.75,55.0,65.0,5.85,29.6,52.52493059239611,100.0
Pumpkin,2026,4,55.96153846153846,55.0,57.5,2.22,23.4,52.52493059239611,100.0
Pumpkin,2026,5,54.69827586206897,52.5,57.5,1.9,23.9,52.52493059239611,100.0
Pumpkin,2026,6,54.834,51.67,56.25,2.32,33.6,52.52493059239611,100.0
Snake Gourd,2023,5,37.667500000000004,32.67,46.67,13.23,,39.80277298476629,88.4
Snake Gourd,2023,6,36.207931034482755,35.0,55.0,10.21,,39.80277298476629,86.3
Snake Gourd,2023,7,47.821538461538466,25.0,86.67,33.32,,39.80277298476629,100.0
Snake Gourd,2023,8,37.22266666666667,35.0,45.0,9.52,,39.80277298476629,89.1
Snake Gourd,2023,9,44.40642857142858,33.33,66.67,19.92,,39.80277298476629,100.0
Snake Gourd,2023,10,38.12571428571429,25.0,55.0,15.14,,39.80277298476629,88.5
Snake Gourd,2023,11,31.794615384615383,25.0,35.0,13.44,,39.80277298476629,74.5
Snake Gourd,2023,12,45.17578947368421,35.0,66.67,30.89,,39.80277298476629,96.0
Snake Gourd,2024,4,87.31611111111111,75.0,96.67,8.47,,51.57928610664799,100.0
Snake Gourd,2024,5,63.946333333333335,45.0,76.67,13.35,69.8,51.57928610664799,100.0
Snake Gourd,2024,6,38.583666666666666,22.5,55.0,20.22,6.6,51.57928610664799,67.2
Snake Gourd,2024,7,56.723333333333336,30.0,75.0,21.71,18.6,51.57928610664799,98.0
Snake Gourd,2024,8,38.74225806451613,30.0,55.0,15.47,4.1,51.57928610664799,69.3
Snake Gourd,2024,9,30.876666666666665,22.33,55.0,23.09,-30.5,51.57928610664799,53.0
Snake Gourd,2024,10,48.634516129032264,25.0,75.0,29.66,27.6,51.57928610664799,80.3
Snake Gourd,2024,11,44.39068965517241,22.33,65.0,19.17,39.6,51.57928610664799,77.8
Snake Gourd,2024,12,55.0,55.0,55.0,0.0,21.7,51.57928610664799,100.0
Snake Gourd,2025,2,115.0,115.0,115.0,,,53.417643778801846,
Snake Gourd,2025,3,87.0,85.0,95.0,5.14,,53.417643778801846,100.0
Snake Gourd,2025,4,61.25,45.0,75.0,17.23,-29.9,53.417643778801846,100.0
Snake Gourd,2025,5,33.27733333333333,25.0,45.0,21.62,-48.0,53.417643778801846,55.6
Snake Gourd,2025,6,26.694666666666667,20.0,36.75,16.45,-30.8,53.417643778801846,45.9
Snake Gourd,2025,7,24.42258064516129,17.0,36.0,18.95,-56.9,53.417643778801846,41.4
Snake Gourd,2025,8,35.660666666666664,17.0,49.0,26.65,-8.0,53.417643778801846,57.9
Snake Gourd,2025,9,30.0,30.0,30.0,0.0,-2.8,53.417643778801846,56.2
Snake Gourd,2025,10,54.97833333333333,25.0,77.5,35.09,13.0,53.417643778801846,84.9
Snake Gourd,2025,11,65.89285714285714,50.0,95.0,30.33,48.4,53.417643778801846,100.0
Snake Gourd,2026,4,61.25,25.0,116.25,45.86,0.0,46.01747222222222,100.0
Snake Gourd,2026,5,35.510416666666664,25.0,48.75,21.37,6.7,46.01747222222222,68.9
Snake Gourd,2026,6,41.292,32.5,46.67,12.72,54.7,46.01747222222222,84.0
Spinach,2023,5,112.39812500000001,93.33,116.67,6.74,,121.24450318024115,89.6
Spinach,2023,6,106.97136363636363,96.67,116.67,6.37,,121.24450318024115,85.4
Spinach,2023,7,85.75909090909092,85.0,86.67,1.02,,121.24450318024115,70.4
Spinach,2023,10,226.78571428571428,135.0,275.0,19.48,,121.24450318024115,100.0
Spinach,2023,11,93.50724137931034,76.67,135.0,13.23,,121.24450318024115,72.0
Spinach,2023,12,102.04548387096774,65.0,126.67,21.84,,121.24450318024115,75.0
Spinach,2024,1,97.69096774193548,85.0,125.0,8.53,,113.0597522680323,82.7
Spinach,2024,2,69.04892857142858,35.0,115.0,29.01,,113.0597522680323,52.2
Spinach,2024,3,83.225,65.0,116.67,19.37,,113.0597522680323,66.5
Spinach,2024,4,130.8648275862069,105.0,146.67,9.36,,113.0597522680323,100.0
Spinach,2024,5,141.78,125.0,156.67,5.75,26.1,113.0597522680323,100.0
Spinach,2024,6,155.71571428571428,155.0,156.67,0.57,45.6,113.0597522680323,100.0
Spinach,2024,8,134.305,95.0,176.67,16.59,,113.0597522680323,100.0
Spinach,2024,9,118.88875,75.0,190.0,30.79,,113.0597522680323,89.0
Spinach,2024,10,126.03258064516129,65.0,276.67,44.8,-44.4,113.0597522680323,86.5
Spinach,2024,11,95.4603448275862,55.0,226.67,45.76,2.1,113.0597522680323,65.1
Spinach,2024,12,90.64516129032258,75.0,105.0,7.9,-11.2,113.0597522680323,77.0
Spinach,2025,1,56.37931034482759,35.0,85.0,31.7,-42.3,94.72496829492106,50.1
Spinach,2025,2,39.629629629629626,35.0,45.0,9.85,-42.6,94.72496829492106,39.8
Spinach,2025,3,59.48275862068966,45.0,75.0,11.53,-28.5,94.72496829492106,59.2
Spinach,2025,4,76.30964285714286,65.0,140.0,20.43,-41.7,94.72496829492106,72.3
Spinach,2025,5,71.66666666666667,45.0,95.0,19.85,-49.5,94.72496829492106,68.1
Spinach,2025,6,45.568333333333335,30.0,142.0,48.31,-70.7,94.72496829492106,36.5
Spinach,2025,7,103.07000000000001,50.0,178.0,40.24,20.2,94.72496829492106,86.9
Spinach,2025,8,88.38206896551723,42.0,172.0,47.39,-34.2,94.72496829492106,71.2
Spinach,2025,9,115.0,95.0,135.0,24.6,-3.3,94.72496829492106,100.0
Spinach,2025,10,185.0409677419355,100.0,300.0,30.91,46.8,94.72496829492106,100.0
Spinach,2025,11,183.38299999999998,133.33,275.0,21.74,92.1,94.72496829492106,100.0
Spinach,2025,12,112.78724137931034,70.0,165.0,22.31,24.4,94.72496829492106,100.0
Spinach,2026,1,68.16666666666667,55.0,75.0,7.76,20.9,74.17305850279989,88.3
Spinach,2026,2,35.67307692307692,27.5,52.5,27.65,-10.0,74.17305850279989,41.4
Spinach,2026,3,81.55172413793103,35.0,110.0,31.35,37.1,74.17305850279989,92.7
Spinach,2026,4,80.46153846153847,60.0,110.0,21.19,5.4,74.17305850279989,97.0
Spinach,2026,5,94.3103448275862,75.0,110.0,12.25,31.6,74.17305850279989,100.0
Spinach,2026,6,84.875,83.75,85.0,0.47,86.3,74.17305850279989,100.0
Tomato,2023,5,53.307096774193546,32.5,66.67,14.8,,73.15975086130072,67.5
Tomato,2023,6,43.26145833333334,22.5,66.67,23.88,,73.15975086130072,52.1
Tomato,2023,7,88.52709677419355,55.0,130.0,17.51,,73.15975086130072,100.0
Tomato,2023,8,158.28866666666667,130.0,170.0,8.97,,73.15975086130072,100.0
Tomato,2023,9,56.24804878048781,32.5,106.67,31.96,,73.15975086130072,64.6
Tomato,2023,10,43.902631578947364,31.6,75.0,24.12,,73.15975086130072,52.8
Tomato,2023,11,71.01942307692308,45.0,115.0,27.11,,73.15975086130072,83.9
Tomato,2023,12,70.72358490566037,50.0,115.0,21.31,,73.15975086130072,86.4
Tomato,2024,1,55.725806451612904,45.0,75.0,13.77,,77.80705326077594,66.7
Tomato,2024,2,66.99410714285715,55.0,95.0,16.2,,77.80705326077594,79.1
Tomato,2024,3,65.64833333333334,55.0,86.67,13.59,,77.80705326077594,78.6
Tomato,2024,4,66.78854166666666,45.0,76.67,11.79,,77.80705326077594,80.8
Tomato,2024,5,56.684680851063824,35.0,76.67,20.63,6.3,77.80705326077594,65.3
Tomato,2024,6,59.886595744680854,35.0,75.0,14.68,38.4,77.80705326077594,71.3
